FECHA,HORA,UBICACION,COORDENADAS
2023-12-23,19:57:00,BLVD CARLOS SALINAS DE GORTARI CAM AL MEZQUITAL       COLONIA  VALLE DEL MEZQUITAL APODACA NL,
2023-12-23,20:03:00,LORETO 111        COLONIA  VILLAS DE LORETO,
2023-12-23,20:07:00,DEL OLMO 324 Y SENEGAL         COLONIA  FRESNOS 9,
2023-12-23,22:11:00,ZAPOTAN 120     COLONIA  NORIA NORTE,
2023-12-23,23:24:00,ZAPOTAN 120     COLONIA  NORIA NORTE,
2023-12-23,23:32:00,ELIAS FLORES SUR GARZA GARCIA OTE      COLONIA  FUTURO APODACA,
2023-12-23,23:33:00,DE LA ESPERANZA 211      COLONIA  LOS ROBLES,
2023-12-23,23:39:00,RIO LAMAY 134      COLONIA  PUEBLO NUEVO 5,
2023-12-24,00:00:00,CARR APODACA JUAREZ CAM A LOS FERNANDEZ      COLONIA  COORDENADAS 25 743114   100 159960,
2023-12-24,00:51:00,TUYA 1116      COLONIA  EBANOS 10,
2023-12-24,01:05:00,NUSA 313        COLONIA  RIVERAS ORIENTE,
2023-12-24,02:42:00,RIO YAQUI AV RIO BALSAS  RIO YAQUI 98       COLONIA  PUEBLO NUEVO 3 APODACA NL,
2023-12-24,02:50:00,VALLE DEL NORTE AV 16 DE SEPTIEMBRE      COLONIA  VALLE DE HUINALA 5,
2023-12-24,05:00:00,TOPACIO 716      COLONIA  RINCON DE LOS CRISTALES,
2023-12-24,05:07:00,DE LAS LILAS DEL NARANJO      COLONIA  FRESNOS 1,
2023-12-24,08:52:00,MIRADOR DE APODACA APODACA NL,
2023-12-24,10:10:00,RINCONADA COLONIAL URBANO 10 APODACA NL,
2023-12-24,11:23:00,ROBERTO ESPINOZA APODACA NL,
2023-12-24,11:40:00,MUJERES ILUSTRES FOM 4 APODACA NL,
2023-12-24,11:52:00,PRADOS DE LA CIENEGUITA APODACA NL,
2023-12-24,12:06:00,PRIVALIA HUINALA 6 APODACA NL,
2023-12-24,13:39:00,FRESNOS 1 APODACA NL,
2023-12-24,13:39:00,EBANOS NORTE 5 APODACA NL,
2023-12-24,14:38:00,PUEBLO NUEVO 5 APODACA NL,
2023-12-24,15:48:00,PRIVADAS DE BORNEO APODACA NL,
2023-12-24,16:09:00,SAN MIGUEL GOLONDRINAS 3 APODACA NL,
2023-12-24,16:16:00,EBANOS 10 APODACA NL,
2023-12-24,17:13:00,SAN MIGUEL APODACA NL,
2023-12-24,17:17:00,MOISES SAENZ APODACA NL,
2023-12-24,18:23:00,VALLE DE LAS PALMAS 2 APODACA NL,
2023-12-24,18:34:00,PARQUE INDUSTRIAL MILENIUM INNOVA APODACA NL,
2023-12-24,18:53:00,VILLA SOL APODACA NL,
2023-12-24,18:53:00,METROPLEX 2 APODACA NL,
2023-12-24,19:05:00,BOSQUE REAL 2 APODACA NL,
2023-12-24,19:29:00,BENITO JUAREZ APODACA NL,
2023-12-24,20:03:00,SAN ANDRES APODACA NL,
2023-12-24,20:25:00,SEBASTIAN ELIZONDO 2 APODACA NL,
2023-12-24,20:52:00,LAS AMERICAS APODACA NL,
2023-12-24,22:47:00,REFORMA 1 APODACA NL,
2023-12-24,22:59:00,NORIA NORTE FOM 39 APODACA NL,
2023-12-24,23:00:00,VALLE DE SAN MIGUEL 2 APODACA NL,
2023-12-24,23:39:00,PUEBLO NUEVO 5 APODACA NL,
2023-12-24,23:47:00,BOSQUE DE EUCALIPTOS BOSQUE DE FRESNOS,
2023-12-25,00:29:00,VALLE DEL SALDUERO APODACA NL,
2023-12-25,00:51:00,RESIDENCIAL SANTA ANITA APODACA NL,
2023-12-25,02:37:00,MISION SAN PABLO 2 APODACA NL,
2023-12-25,02:39:00,RINCONADA COLONIAL URBANO 10 APODACA NL  L,
2023-12-25,03:18:00,ALBERTA ESCAMILLA APODACA NL,
2023-12-25,03:21:00,ARBOLEDAS DEL MEZQUITAL APODACA NL,
2023-12-25,03:27:00,VALLE DE HUINALA 6 APODACA NL,
2023-12-25,03:44:00,SANTA SOFIA APODACA NL,
2023-12-25,04:30:00,PUEBLO NUEVO 3 APODACA NL,
2023-12-25,04:39:00,ACANTO 1 APODACA NL,
2023-12-25,04:47:00,ARBOLEDAS DEL MEZQUITAL APODACA NL,
2023-12-25,05:25:00,MISION REAL 2 APODACA NL,
2023-12-25,05:51:00,LOS PINOS 5 APODACA NL,
2023-12-25,06:21:00,ASTURIAS APODACA NL,
2023-12-25,06:25:00,PRADOS DE SANTA ROSA APODACA NL,
2023-12-25,07:08:00,AV MAGNOLIAS CLAVELES  CLAVELES 103    COLONIA  MAGNOLIAS 1,
2023-12-25,07:10:00,SAUCE 117      COLONIA  ACANTO 1,
2023-12-25,08:42:00,BERNARDO COBOS DIAZ 127    COLONIA  ALBERTA ESCAMILLA,
2023-12-25,09:24:00,REDON 587   COLONIA   MISION REAL 4,
2023-12-25,12:36:00,AV METROPLEX AV DE LA CONCORDIA    COLONIA    METROPLEX 1 APODACA NL,
2023-12-25,12:42:00,RUBEN DARIO 921    COLONIA   SANTA CECILIA 1 APODACA NL,
2023-12-25,15:18:00,RIO AMAZONAS BLVD JULIAN TREVINO ELIZONDO     COLONIA   SAN ANDRES APODACA NL,
2023-12-25,15:38:00,VALLE DE SAN PABLO VALLE DE SAN ANDRES  VALLE DE SAN PABLO 114     COLONIA   VALLE DE SAN MIGUEL 1 APODACA NL,
2023-12-25,16:37:00,GIRASOL 634   COLONIA   LOS TREBOLES APODACA NL,
2023-12-25,17:44:00,MILAN BERLIN  MILAN 935    COLONIA   PASEO DE LAS FLORES 1 APODACA NL,
2023-12-25,18:10:00,BERNARDO COBOS DIAZ 127     COLONIA   ALBERTA ESCAMILLA APODACA NL,
2023-12-25,20:22:00,MISION DE HUINALA 1 APODACA NL,
2023-12-25,20:52:00,LOMAS DE LA PAZ APODACA NL,
2023-12-25,21:19:00,LOMAS DE HUINALA 2 APODACA NL,
2023-12-25,21:22:00,NORIA SUR FOM 38 APODACA NL,
2023-12-25,21:45:00,NORIA NORTE FOM 39 APODACA NL,
2023-12-25,22:23:00,ROBERTO ESPINOZA APODACA NL,
2023-12-25,22:54:00,LOMAS DEL PEDREGAL APODACA NL,
2023-12-25,23:48:00,PUEBLO NUEVO 5 APODACA NL,
2023-12-26,00:13:00,ASTURIAS APODACA NL,
2023-12-26,00:50:00,AV CARTAGENA CAM MEZQUITAL SANTA ROSA COLONIA  FRESNOS 10 APODACA NL,
2023-12-26,03:24:00,HACIENDA LOS PINOS 1 APODACA NL,
2023-12-26,03:29:00,LOS TREBOLES APODACA NL,
2023-12-26,04:22:00,VALLE DE HUINALA 1 APODACA NL,
2023-12-26,04:25:00,CAPELLANIA RESIDENCIAL APODACA NL,
2023-12-26,05:36:00,MUNICIPIO DE APODACA APODACA NL,
2023-12-26,06:42:00,HACIENDA LOS PINOS 1 APODACA NL,
2023-12-26,09:34:00,HACIENDA LAS MARGARITAS 1 APODACA NL,
2023-12-26,10:01:00,PUEBLO NUEVO 2 APODACA NL,
2023-12-26,10:10:00,PUEBLO NUEVO 3 APODACA NL,
2023-12-26,10:32:00,RESIDENCIAL PALMAS 1 APODACA NL,
2023-12-26,11:02:00,LOS ROBLES APODACA NL,
2023-12-26,11:46:00,PRIVADA DOMINIO APODACA NL,
2023-12-26,14:22:00,PARQUE INDUSTRIAL AVANTE AEROPUERTO,
2023-12-26,14:46:00,METROPLEX 2 APODACA NL,
2023-12-26,15:08:00,U H INDEPENDENCIA CROC 1 APODACA NL,
2023-12-26,15:32:00,METROPLEX 1 APODACA NL,
2023-12-26,15:35:00,PUEBLO NUEVO 2 APODACA NL,
2023-12-26,15:38:00,COSMOPOLIS 8 APODACA NL,
2023-12-26,15:59:00,CENTRO DE APODACA APODACA NL,
2023-12-26,16:21:00,NUEVO MEZQUITAL APODACA NL,
2023-12-26,17:41:00,MUNICIPIO DE APODACA APODACA NL,
2023-12-26,17:44:00,METROPLEX 2 APODACA NL,
2023-12-26,18:12:00,EBANOS 2 APODACA NL,
2023-12-26,18:31:00,NUEVO AMANECER 1 APODACA NL,
2023-12-26,18:40:00,COSMOPOLIS APODACA NL,
2023-12-26,20:00:00,SELVA 112 Y AV DE LAS FLORES       COLONIA  PRADOS DEL VIRREY APODACA NL,
2023-12-26,20:54:00,HACIENDA SAN CRISTOBAL 423     COLONIA  VILLAS DE HUINALA APODACA NL,
2023-12-26,21:13:00,SANTA BARBARA AV ANT SANTA ROSA     COLONIA  ANTIGUA SANTA ROSA APODACA NL,
2023-12-26,21:18:00,RAFAELA LOPEZ AGUADO 120      COLONIA  MUJERES ILUSTRES FOM 4 APODACA NL,
2023-12-26,21:45:00,DEL NARANJO 265 Y DE LAS LILAS     COLONIA  FRESNOS 1 APODACA NL,
2023-12-26,21:47:00,LOMAS DE ARABIA 114        COLONIA  LOMAS DE LA PAZ APODACA NL,
2023-12-26,21:58:00,AV ISIDORO SEPULVEDA MARTINEZ REGIO AV  25 74225  100 21649       COLONIA  PARQUE INDUSTRIAL REGIO PARQUE APODACA NL,
2023-12-26,22:31:00,AV JONAS GARCIA 413 SANTA ROSA APODACA NL   https   maps app goo gl MkVz1dWFn6426ucS8,
2023-12-27,00:04:00,VERACRUZ 107 Y JALISCO    COLONIA  SAN ANDRES APODACA NL,
2023-12-27,01:02:00,DEL NOGAL 616       COLONIA  FRESNOS 2 APODACA NL,
2023-12-27,01:04:00,FELIX LOZANO 521     COLONIA  SANTA ROSA APODACA NL,
2023-12-27,01:34:00,IRAK 736  25 77968  100 25778        COLONIA  PRADOS DE LA CIENEGUITA APODACA NL,
2023-12-27,02:16:00,CJON DE LOS GONZALEZ 252     COLONIA  PRIVADA ILTAMARINDO APODACA NL,
2023-12-27,06:16:00,CAM AL MEZQUITAL 422  Y LA HACIENDA      COLONIA  HACIENDA DEL MEZQUITAL APODACA NL,
2023-12-27,09:32:00,PUEBLO NUEVO 3 APODACA NL,
2023-12-27,10:34:00,FRACC RADICA APODACA NL,
2023-12-27,12:41:00,PORTAL DE HUINALA APODACA NL,
2023-12-27,13:13:00,EX HACIENDA SANTA ROSA,
2023-12-27,13:16:00,MUNICIPIO DE APODACA APODACA NL,
2023-12-27,13:59:00,METROPLEX 2 APODACA NL,
2023-12-27,14:29:00,PARQUE INDUSTRIAL APODACA 1 APODACA NL,
2023-12-27,14:58:00,APODACA TECHNOLOGIC PARK APODACA NL,
2023-12-27,15:13:00,PARQUE INDUSTRIAL ALMACENTRO APODACA NL,
2023-12-27,16:00:00,FRESNOS 4 APODACA NL,
2023-12-27,16:16:00,NORIA NORTE FOM 39 APODACA NL,
2023-12-27,16:18:00,PARQUE INDUSTRIAL KALOS APODACA NL,
2023-12-27,16:36:00,FUENTES DE SANTA LUCIA APODACA NL,
2023-12-27,17:10:00,PUEBLO NUEVO 5 APODACA NL,
2023-12-27,17:15:00,AGUA FRIA APODACA NL,
2023-12-27,18:05:00,PARQUE INDUSTRIAL EL MILAGRO APODACA NL,
2023-12-27,18:20:00,HACIENDA LAS MARGARITAS 1 APODACA NL,
2023-12-27,18:39:00,CERRADAS DEL PARQUE PREMIER APODACA NL,
2023-12-27,20:13:00,ECUADOR 237    y FRANCIA  colonia  NUEVO AMANECER 1,
2023-12-27,23:52:00,FRESNOS 1 APODACA NL,
2023-12-28,00:03:00,PUEBLO NUEVO 3 APODACA NL,
2023-12-28,01:35:00,PUEBLO NUEVO 3 APODACA NL,
2023-12-28,05:59:00,FUENTES DE SAN MIGUEL APODACA NL,
2023-12-28,07:19:00,RIO COLORADO 333   COLONIA   PUEBLO NUEVO 2 APODACA NL,
2023-12-28,07:52:00,PORTAL MALLORCA 440   COLONIA   PORTAL DEL VALLE APODACA NL,
2023-12-28,08:54:00,BLVD MILENIUM CARR AL AEROPUERTO   COLONIA   PARQUE INDUSTRIAL MILENIUM APODACA NL,
2023-12-28,09:33:00,BUHO 524 Y GRULLA   COLONIA   PASEOS DE SANTA ROSA 4 APODACA NL,
2023-12-28,09:39:00,ALFONSO REYES NACIONES UNIDAS  ALFONSO REYES 415   COLONIA   MOISES SAENZ APODACA NL,
2023-12-28,09:41:00,COPERNICO 107 Y AV DEL TRIUNFO PTE   COLONIA   LOS ROBLES APODACA NL,
2023-12-28,09:43:00,CAM AL MEZQUITAL AV VALLE DEL MEZQUITAL   COLONIA   HACIENDA DEL MEZQUITAL APODACA NL,
2023-12-28,10:48:00,AV MIGUEL ALEMAN AV DE LA CONCORDIA   COLONIA   PARQUE INDUSTRIAL KALOS APODACA NL,
2023-12-28,11:05:00,PABLO A DE LA GARZA 116   COLONIA   HUINALA APODACA NL,
2023-12-28,12:58:00,RIO ORINOCO RIO NILO       COLONIA   PUEBLO NUEVO 5 APODACA NL,
2023-12-28,13:10:00,CARR A LAREDO LMTO NOROESTE   COLONIA   MUNICIPIO DE APODACA APODACA NL,
2023-12-28,13:37:00,AV MIGUEL ALEMAN AV ANDRES GUAJARDO   COLONIA   PARQUE INDUSTRIAL APODACA 1 APODACA NL,
2023-12-28,14:03:00,VALLE BONITO 218   VALLE DEL MEZQUITAL APODACA NL  https   maps app goo gl FxU8uwsk4i27isYV8   COLONIA,
2023-12-28,14:12:00,PINO 316    ENRAMADA 2 APODACA NL      https   maps app goo gl 7tXedKfNtb7gMpZbA,
2023-12-28,14:49:00,VIA SAN MARINO VIA MODENA PTE   COLONIA   MODENA APODACA NL,
2023-12-28,14:52:00,AGUILA REAL 306   COLONIA   ENRAMADA 4 APODACA NL,
2023-12-28,15:19:00,PORTAL DE SEVILLA 450   COLONIA   PORTAL DE HUINALA APODACA NL,
2023-12-28,16:36:00,AGUILA REAL 306   COLONIA   ENRAMADA 4 APODACA NL,
2023-12-28,16:39:00,RIO YUKON 140   COLONIA   PUEBLO NUEVO 4 APODACA NL,
2023-12-28,16:58:00,AV MEXICO AV HECTOR CABALLERO  AV HECTOR CABALLERO 0   COLONIA   NORIA NORTE FOM 39 APODACA NL,
2023-12-28,18:32:00,MARIA RODRIGUEZ DEL TORO 311   COLONIA   MUJERES ILUSTRES FOM 4 APODACA NL,
2023-12-28,18:57:00,AV MISION SAN PABLO MISION OVIEDO   COLONIA   MISION SAN PABLO 1 APODACA NL,
2023-12-28,19:14:00,FUENTES DE SANTA LUCIA APODACA NL,
2023-12-28,19:17:00,VALLE DE LAS PALMAS 5 APODACA NL,
2023-12-28,19:33:00,COLONIAL HUINALA APODACA NL,
2023-12-28,23:20:00,BALCONES DE SANTA ROSA APODACA NL,
2023-12-28,23:58:00,PASEO DE LAS PALMAS 4 APODACA NL,
2023-12-29,00:08:00,MUNICIPIO DE APODACA APODACA NL,
2023-12-29,01:13:00,MIXCOAC APODACA NL,
2023-12-29,04:22:00,MUNICIPIO DE APODACA APODACA NL,
2023-12-29,07:39:00,AZUCENA NOGAL  AZUCENA 454     COLONIA  LOS TREBOLES APODACA NL,
2023-12-29,07:43:00,PEDRO GUAJARDO 302     COLONIA  QUINTA COLONIAL 3 APODACA NL,
2023-12-29,09:03:00,RIO ORINOCO RIO MISSOURI  RIO ORINOCO 342   COLONIA  PORTAL DE HUINALA APODACA NL,
2023-12-29,09:49:00,VIA LOMBARDIA 115   COLONIA  VILLAS PREMIER APODACA NL,
2023-12-29,10:02:00,SANTA LUCIA 208B   COLONIA  EL ROSARIO APODACA NL,
2023-12-29,11:02:00,MORELOS SUR ABASOLO OTE   COLONIA  CENTRO DE APODACA APODACA NL,
2023-12-29,11:25:00,PALMA NOGAL  PALMA 327        COLONIA  ENRAMADA 1 APODACA NL,
2023-12-29,12:02:00,ELEUTERIO GONZALEZ PTE MADERO NTE  ELUTERIO GONZ ALEZ 510   COLONIA  CENTRO DE APODACA APODACA NL,
2023-12-29,12:44:00,SALVADOR DIAZ MIRON JUSTO SIERRA SALVADOR DIAZ MIRON 922   COLONIA  SANTA CECILIA 1 APODACA NL,
2023-12-29,12:56:00,PEDRO MARIA ANAYA NICOLAS BRAVO   COLONIA  JERONIMO TREVINO APODACA NL,
2023-12-29,13:29:00,PRIV EL ARENAL AV HECTOR CABALLERO  PRIV EL ARENAL 302   COLONIA  NORIA NORTE FOM 39 APODACA NL,
2023-12-29,14:00:00,AV ISIDORO SEPULVEDA MARTINEZ AV MIGUEL ALEMAN     COLONIA  MONTERREY PARQUE DE NEGOCIOS APODACA NL,
2023-12-29,14:20:00,AV MIGUEL ALEMAN RETORNO MIGUEL ALEMAN TLC BLVD TRATADO DE LIBRE COMERCIO      COLONIA  PARQUE INDUSTRIAL STIVA AEROPUERTO APODACA NL,
2023-12-29,15:00:00,RIO GUAYALEJO 305     COLONIA  PUEBLO NUEVO 1 APODACA NL,
2023-12-29,15:52:00,CARR A MIGUEL ALEMAN F 54 KM 24 24   COLONIA  MUNICIPIO DE APODACA APODACA NL,
2023-12-29,15:56:00,TENERIFE 449     COLONIA  PASEO DE LAS FLORES 3 APODACA NL,
2023-12-29,16:04:00,IRAN 739   COLONIA  PRADOS DE LA CIENEGUITA APODACA NL,
2023-12-29,16:21:00,PORTAL DE SEVILLA 450     COLONIA  PORTAL DE HUINALA APODACA NL,
2023-12-29,16:40:00,GALEANA 115   COLONIA  CENTRO DE APODACA APODACA NL,
2023-12-29,16:43:00,HACIENDA DEL HUAJUCO 130   COLONIA  HACIENDA LOS NOGALES APODACA NL,
2023-12-29,16:47:00,AUSTRIA CHILE        COLONIA  NUEVO AMANECER 1 APODACA NL,
2023-12-29,17:39:00,DEL MEZQUITE 333   COLONIA  FRESNOS 9 APODACA NL,
2023-12-29,18:40:00,PINO 360        COLONIA  ENRAMADA 2 APODACA NL,
2023-12-29,20:47:00,SAN ISIDRO RIO GUADALQUIVIR SAN ISIDRO 1 APODACA NL   https   maps app goo gl JqpmjLjfZxjFeBsD6,
2023-12-29,20:48:00,ROSA 328   LOS VITRALES APODACA NL   https   maps app goo gl pVG5t4enWojAsStm7,
2023-12-29,20:52:00,COSTA RICA AV AFGANISTAN  COSTA RICA 0      COLONIA     NUEVO AMANECER 1 APODACA NL,
2023-12-29,20:59:00,LOMAS DE MEXICO TRINIDAD DE LA GARZA MELO  25 71741183  100 13115463       COLONIA  PRADERAS DE HUINALA APODACA NL,
2023-12-29,21:06:00,COSTA RICA CUBA      COLONIA  NUEVO AMANECER 1 APODACA NL,
2023-12-29,22:02:00,ESTADO DE JALISCO 505     COLONIA   NORIA NORTE FOM 39 APODACA NL,
2023-12-29,23:02:00,PORTAL DE SEVILLA 450     COLONIA  PORTAL DE HUINALA APODACA NL,
2023-12-29,23:31:00,ESTADO DE JALISCO 202      COLONIA  NORIA NORTE FOM 39 APODACA NL,
2023-12-30,02:08:00,CERRO MEDIALUNA 145         COLONIA  MIRADOR DE APODACA APODACA NL,
2023-12-30,02:22:00,REYES DE ASTURIAS 241  25 72951  100 16076     COLONIA  REAL DE APODACA APODACA NL,
2023-12-30,03:51:00,VALLE DE MATEHUALA VALLE DE GUADALAJARA  VALLE DE MATEHUALA 616      COLONIA  VALLE DE HUINALA 5 APODACA NL,
2023-12-30,06:48:00,ZARAGOZA SUR ALLENDE OTE     COLONIA  CENTRO DE APODACA APODACA NL,
2023-12-30,09:05:00,LOS ALAMOS 2 APODACA NL,
2023-12-30,09:26:00,FUNDADORES APODACA NL,
2023-12-30,09:45:00,HACIENDA LAS MARGARITAS 4 APODACA NL,
2023-12-30,11:23:00,REAL DE APODACA APODACA NL,
2023-12-30,13:09:00,SAN MIGUEL APODACA NL,
2023-12-30,13:23:00,CENTRO DE APODACA APODACA NL,
2023-12-30,13:36:00,NUEVO MEZQUITAL APODACA NL,
2023-12-30,13:55:00,KALOS MIGUEL ALEMAN APODACA NL,
2023-12-30,14:02:00,PASEO DE LAS FUENTES APODACA NL,
2023-12-30,14:15:00,LOS ROBLES APODACA NL,
2023-12-30,14:21:00,LA ENCARNACION APODACA NL,
2023-12-30,14:33:00,JOYAS DEL PEDREGAL APODACA NL,
2023-12-30,15:33:00,LOS VITRALES APODACA NL,
2023-12-30,15:38:00,REAL HACIENDA DE HUINALA APODACA NL,
2023-12-30,16:16:00,SAN ANDRES APODACA NL,
2023-12-30,16:19:00,COSMOPOLIS APODACA NL,
2023-12-30,16:31:00,JARDINES DEL VIRREY APODACA NL,
2023-12-30,17:25:00,VILLA SOL APODACA NL,
2023-12-30,18:38:00,RENACERES 1 APODACA NL,
2023-12-30,19:20:00,RESIDENCIAL APODACA 1 APODACA NL,
2023-12-30,20:03:00,PUEBLO NUEVO 5 APODACA NL,
2023-12-30,20:39:00,PUEBLO NUEVO 5 APODACA NL,
2023-12-30,21:25:00,PARAJE SANTA ROSA SEC SUR APODACA NL,
2023-12-30,21:28:00,ARTEMIO TREVINO APODACA NL,
2023-12-30,21:37:00,EBANOS NORTE 3 APODACA NL,
2023-12-30,21:49:00,NUEVO LAS PUENTES 2 APODACA NL,
2023-12-30,22:30:00,PASEO DE LAS FUENTES APODACA NL,
2023-12-30,22:54:00,NORIA SUR FOM 38 APODACA NL,
2023-12-30,23:12:00,BALCONES DE HUINALA 1 APODACA NL,
2023-12-31,01:07:00,PARQUE DE INVESTIGACION E INOVACION TECNOLOGICA APODACA NL,
2023-12-31,06:43:00,RINCON DE HUINALA APODACA NL,
2023-12-31,06:56:00,PRADOS DE LA CIENEGUITA APODACA NL,
2023-12-31,06:59:00,ALBERTA ESCAMILLA APODACA NL,
2023-12-31,07:06:00,PRADOS DE LA CIENEGUITA,
2023-12-31,08:27:00,FLOR DE LIZ 136   COLONIA   VILLAS DE SANTA ROSA APODACA NL,
2023-12-31,09:17:00,GERANIO 649   COLONIA   HACIENDA LAS MARGARITAS 4 APODACA NL,
2023-12-31,10:34:00,TALPA DE ALLENDE 218   COLONIA   NORIA SUR FOM 38 APODACA NL,
2023-12-31,11:45:00,AGUILA REAL 306   COLONIA   ENRAMADA 4 APODACA NL,
2023-12-31,12:08:00,AV DIEGO RIVERA 239   COLONIA   QUINTA COLONIAL 2 APODACA NL,
2023-12-31,12:44:00,LOBELIA TULIPAN  LOBELIA 639   COLONIA   HACIENDA LAS MARGARITAS 6 APODACA NL,
2023-12-31,12:50:00,PARRA 712   COLONIA   EBANOS NORTE 5 APODACA NL,
2023-12-31,12:54:00,VALLE DE SAN FELIPE 205   COLONIA   VALLE DE SAN MIGUEL 1 APODACA NL,
2023-12-31,14:11:00,AV DE LAS FLORES CARR HUINALA DULCES NOMBRES CARR HUINALA PESQUERIA PUENTE CARR HUINALA PESQUERIA AUT AEROPUERTO   COLONIA   PASEO DE LAS FLORES 1 APODACA NL,
2023-12-31,14:23:00,MORELOS 114   COLONIA   AGUA FRIA APODACA NL,
2023-12-31,15:18:00,ACEZINTLE CARR APODACA JUAREZ   COLONIA   PASEO DE LA LOMA 1 APODACA NL,
2023-12-31,15:31:00,AV PRIMAVERA JAZMIN  25 79372  100 26340        COLONIA   NUEVO LAS PUENTES 3 APODACA NL,
2023-12-31,16:26:00,SANTIAGO VIDAURRI JOSE MARIA PARAS PARAS 119   COLONIA   REFORMA 1 APODACA NL,
2023-12-31,17:50:00,ESTONIA 615   COLONIA   PASEO DE LAS FLORES 2 APODACA NL,
2023-12-31,21:03:00,PUEBLO NUEVO 2 APODACA NL,
2023-12-31,21:24:00,PORTAL DEL VALLE APODACA NL,
2023-12-31,21:55:00,PRIVALIA CONCORDIA 2 APODACA NL,
2023-12-31,22:01:00,LOS TREBOLES APODACA NL,
2023-12-31,23:16:00,MOLINOS DE SAN FRANCISCO APODACA NL,
2023-12-31,23:47:00,HACIENDA LAS MARGARITAS 5 APODACA NL,
2023-12-31,23:53:00,SAN BENITO APODACA NL,
2024-01-01,00:54:00,PUEBLO NUEVO 1 APODACA NL,
2024-01-01,01:07:00,PRADERAS 2 APODACA NL,
2024-01-01,01:22:00,ROBERTO ESPINOZA APODACA NL,
2024-01-01,01:26:00,MOISES SAENZ APODACA NL,
2024-01-01,01:43:00,U H INDEPENDENCIA CROC 1 APODACA NL,
2024-01-01,01:48:00,HACIENDA DEL CARMEN APODACA NL,
2024-01-01,02:14:00,PUEBLO NUEVO 4 APODACA NL,
2024-01-01,02:32:00,PRIVADA SAN AGUSTIN APODACA NL,
2024-01-01,02:57:00,REAL DE APODACA APODACA NL,
2024-01-01,03:29:00,ROBERTO ESPINOZA APODACA NL,
2024-01-01,03:43:00,QUINTA REAL RESIDENCIAL APODACA NL,
2024-01-01,04:03:00,VILLAS DE SANTA ROSA APODACA NL,
2024-01-01,04:04:00,NUEVO AMANECER 1 APODACA NL,
2024-01-01,04:44:00,VIVIENDA DIGNA APODACA NL,
2024-01-01,06:42:00,LOS PINOS 2 APODACA NL,
2024-01-01,07:14:00,APODACA TECHNOLOGIC PARK APODACA NL,
2024-01-01,07:17:00,PUEBLO NUEVO 4 APODACA NL,
2024-01-01,08:45:00,MUJERES ILUSTRES FOM 4 APODACA NL,
2024-01-01,09:11:00,U H INDEPENDENCIA CROC 1 APODACA NL,
2024-01-01,09:58:00,METROPLEX 2 APODACA NL,
2024-01-01,11:16:00,HACIENDA LAS MARGARITAS 1 APODACA NL,
2024-01-01,11:37:00,METROPLEX 2 APODACA NL,
2024-01-01,11:53:00,EBANOS 10 APODACA NL,
2024-01-01,12:46:00,PUEBLO NUEVO 3 APODACA NL,
2024-01-01,13:07:00,VALLE DE LAS PALMAS 4 APODACA NL,
2024-01-01,13:15:00,PARQUE INDUSTRIAL KALOS APODACA NL,
2024-01-01,13:15:00,NUEVO AMANECER 2 APODACA NL,
2024-01-01,15:02:00,RESIDENCIAL APODACA 2 APODACA NL,
2024-01-01,15:13:00,METROPLEX 1 APODACA NL,
2024-01-01,15:42:00,PARQUE INDUSTRIAL KALOS APODACA NL,
2024-01-01,17:43:00,FUNDADORES APODACA NL,
2024-01-01,18:24:00,MOISES SAENZ APODACA NL,
2024-01-01,18:39:00,MUNICIPIO DE APODACA APODACA NL,
2024-01-01,19:17:00,EUGENIO A BENAVIDES 108      COLONIA  MOISES SAENZ APODACA NL,
2024-01-01,19:42:00,ECUATORIANOS 335      COLONIA  ROBERTO ESPINOZA APODACA NL,
2024-01-01,20:19:00,AV DE LA CONCORDIA CAM REAL MEZQUITAL SANTA ROSA     COLONIA  EBANOS 5 APODACA NL,
2024-01-01,20:26:00,ATOTONILCO 501     COLONIA  U H INDEPENDENCIA CROC 1 APODACA NL,
2024-01-01,21:27:00,ANA CONSUELO AV GIRASOL  ANA CONSUELO 514       COLONIA  LOS PINCELES APODACA NL,
2024-01-01,21:31:00,DEL ABEDUL 411    COLONIA  ENRAMADA 6 APODACA NL,
2024-01-01,23:16:00,AV DEL LAGO RIO TAPAJOS     COLONIA  PRIVADAS DE SANTA ROSA 2 APODACA NL,
2024-01-01,23:31:00,DEL GRANADO 124   COLONIA  FRESNOS 10 APODACA NL,
2024-01-02,00:50:00,ALEJANDRINA TITANIO  ALEJANDRINA 508     COLONIA  JOYAS DEL PEDREGAL APODACA NL,
2024-01-02,02:59:00,1A DEL NOGAL 148      COLONIA  LOS TRES NOGALES APODACA NL,
2024-01-02,03:57:00,HUNGARO 111      COLONIA  PORTAL DE SANTA ROSA SEC DIAMANTE,
2024-01-02,05:52:00,GASPAR CASTANO 1A DEL NOGAL      COLONIA  LOS TRES NOGALES APODACA NL,
2024-01-02,06:15:00,BLVD ARCO VIAL AV MIGUEL ALEMAN LAT MIGUEL ALEMAN       COLONIA  PROLOGIS PARK DE APODACA APODACA NL,
2024-01-02,06:22:00,TUYA 130        COLONIA  PRADOS DE SANTA ROSA APODACA NL,
2024-01-02,06:36:00,BLVD JULIAN TREVINO ELIZONDO AV HECTOR CABALLERO MONTALTO RESIDENCIAL APODACA NL   https   maps app goo gl znY5BxT6uo2oaCmU7,
2024-01-02,07:28:00,VALLE DE HUINALA 4 APODACA NL,
